start,end,text
10155.68,10160.800000000001, the online space with Sony having several of their notable first party developers working on
10160.800000000001,10166.880000000001, premium grade PlayStation network games like the eco team we've seen examples of that with like
10166.880000000001,10171.28, the tech and five port we're gonna continue to see examples like that going forward throughout the year
10172.24,10178.08, so Microsoft's first party will not be leading the charge but will be somewhat carrying the torch
10178.08,10183.36, for first part development online online space but it seems to be an area that Microsoft's
10183.36,10191.12, willing to give away to ps3 so if maybe you may see an insomniac xpysliverk or PlayStation network
10191.12,10196.560000000001, game long before you see a bungee xpysliverk title it's a difference in approaches and one that may
10196.56,10203.76, ultimately prove costly for xpysliverk users that's like I aren't it. Wow spin some serious knowledge
10203.76,10208.96, there the close isn't he? I think we've left plenty out there for discussion Sean thanks for being on the show man.
10208.96,10214.48, Yeah dude it's not a pleasure look I think you like had the right of it would you write on that sheet of paper
10215.439999999999,10220.56, I said Sean is what Sean after the second segment is welcome to come on the show anytime he sort of
10220.56,10226.16, assert himself as a valuable member of the team. I personally would like to see down in the group
10226.16,10230.16, anytime that we have a spot on cool be fun if you ever get out mark grain around
10230.72,10235.2, we might be a good time actually quick I had to say it up in this event it's been eaten yet for months now
10235.2,10241.039999999999, but ever since I did the egm podcast talk about gears war my thought it was an excellent game but it just wasn't
10241.039999999999,10248.0, the 10 for me um mark called one of my co-workers to complain and yell and steam and storm about it
10248.0,10253.92, and the whole time I'm like eight can you call me can you? I was on the bucket I'd love to explain everything
10254.0,10258.64, back at all your points dude mark and I and it wasn't like I was saying this is a great game
10258.64,10264.64, it's just not like the pit of me of like of greatness you know and uh and it was like hey you know
10264.64,10269.28, I even emailed him I was like mark I know you're busy dude and it doesn't it's a waste of your time to talk to me
10269.28,10273.84, but if it it's also a waste of your time to get mad and yell at my co-workers about stuff I said in the co-workers
10273.84,10278.64, didn't even listen they weren't on the podcast you know like if you want to talk I'd love to talk so that might be a good
10278.64,10284.0, time to make that mark and I had a similar going around with a similar one of your co-workers and uh
10284.0,10289.359999999999, Mr. Rain and I sort of things out so I think that you had the same thing happen he yeah after after I called him
10289.359999999999,10295.439999999999, and in Mr. Bullseon's key Dicks on our show uh he contacted a co-worker of yours and then uh
10295.439999999999,10301.439999999999, that co-worker to say co-worker put mark and I contact and the the the the the lawn has been moads and
10301.439999999999,10305.84, cool that's all I think it is too like it could be he forgets me but I mean a lot like when uh you
10306.0,10311.92," $2,000 $2,000 for a came out uh it's chilling him totally cool guy I I last time my song was clear he didn't remember who I was"
10311.92,10317.28, you'd all say he's last time I was there I played the upcoming DLC with Cliffy and I can't
10317.28,10322.56, now wait the fucking tell the listeners about it so hard cool mark as soon as you can let us do it
10322.56,10327.2, our let us tell people about it they're gonna fucking love it going in our five we're about to drop all that
10327.2,10333.44, all that info right yeah alright what some new like there's a lot of new stuff maybe like a new mode
10333.44,10338.32, that's one of yours for you folks don't forget to check boards down one up dot com come back talk to
10338.32,10343.36, us next week we'll be back again we're getting geared up for GDC Luke's gonna play to say about that
10343.36,10348.0, we want to know what you think so let us know until next week we're ghost
